run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22313036 EN023_r02c02_Dep00Ch00_F20/0/00/3    52.43     0.66    1290.50     1.27    41.46  -0.0066   0   Good 
22313036 EN024_r02c03_Dep00Ch01_F20/0/01/2    33.52     0.65    1249.90     1.28    40.01  -0.0080   0   Good 
22313036 EN025_r02c04_Dep00Ch02_F20/0/01/3    53.65     0.65    1424.72     1.32    41.76  -0.0058   0   Good 
22313036 EN026_r02c05_Dep00Ch03_F20/0/02/2    39.01     0.67    1549.61     1.41    45.62  -0.0028   0   Good 
22313036 EN045_r03c02_Dep00Ch04_F00/0/00/1    87.79     0.64    1251.01     1.24    39.92  -0.0081   0   Good 
22313036 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.32     0.65    1407.41     1.29    42.02  -0.0057   0   Good 
22313036 EN047_r03c04_Dep00Ch06_F00/0/01/1    55.57     0.66    1378.71     1.32    42.19  -0.0057   0   Good 
22313036 EN048_r03c05_Dep00Ch07_F00/0/02/0    61.88     0.65    1458.30     1.45    45.55  -0.0030   0   Good 
22313036 EN067_r04c02_Dep00Ch08_F00/0/00/3    83.19     0.60    1253.97     1.26    39.85  -0.0081   0   Good 
22313036 EN068_r04c03_Dep00Ch09_F00/0/01/2    60.98     0.65    1486.15     1.42    45.38  -0.0031   0   Good 
22313036 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.75     0.65    1709.81     1.48    47.31  -0.0016   0   Good 
22313036 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.82     0.67    1471.99     1.40    42.72  -0.0049   0   Good 
22313036 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.67     0.65    1581.10     1.40    46.52  -0.0022   0   Good 
22313036 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.87     0.67    1143.08     1.18    38.10  -0.0104   0   Good 
22313036 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.95     0.68    1317.02     1.23    39.72  -0.0078   0   Good 
22313036 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.30     0.65    1471.00     1.30    43.29  -0.0046   0   Good 
22313036 EN111_r06c02_Dep00Ch16_F01/0/00/3    78.15     0.67    1531.56     1.41    45.06  -0.0032   0   Good 
22313036 EN112_r06c03_Dep00Ch17_F01/0/01/2    45.24     0.65    1204.31     1.19    38.43  -0.0096   0   Good 
22313036 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.50     0.65    1150.02     1.11    36.41  -0.0118   0   Good 
22313036 EN114_r06c05_Dep00Ch19_F01/0/02/2    40.80     0.66    1542.01     1.37    44.39  -0.0036   0   Good 
22313036 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.59     0.64    1229.40     1.23    38.33  -0.0095   0   Good 
22313036 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.90     0.64     947.53     1.07    34.40  -0.0165   0   Good 
22313036 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.50     0.65    1076.70     1.16    37.65  -0.0115   0   Good 
22313036 EN136_r07c05_Dep00Ch23_F22/0/02/0    45.26     0.66    1257.99     1.22    39.26  -0.0085   0   Good 
22313036 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.69     0.63     994.81     1.04    33.43  -0.0167   0   Good 
22313036 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.66     0.63     919.67     1.02    32.94  -0.0185   0   Good 
22313036 EN157_r08c04_Dep00Ch26_F22/0/01/3    52.26     0.65    1003.38     1.10    34.92  -0.0150   0   Good 
22313036 EN158_r08c05_Dep00Ch27_F22/0/02/2    33.82     0.66    1311.38     1.32    40.55  -0.0072   0   Good 
22313036 EN177_r09c02_Dep00Ch28_F05/0/00/1    75.86     0.64     856.88     1.00    31.75  -0.0213   0   Good 
22313036 EN178_r09c03_Dep00Ch29_F05/0/01/0    52.99     0.67    1018.51     1.09    35.19  -0.0145   0   Good 
22313036 EN179_r09c04_Dep00Ch30_F05/0/01/1    84.33     0.66    1256.68     1.17    37.53  -0.0099   0   Good 
22313036 EN180_r09c05_Dep00Ch31_F05/0/02/0    67.29     0.67    1251.48     1.18    38.95  -0.0088   0   Good 
22313036 EN027_r02c06_Dep01Ch00_F20/0/02/3    75.70     0.63    1216.40     1.33    40.96  -0.0074   0   Good 
22313036 EN028_r02c07_Dep01Ch01_F20/0/03/2    62.48     0.63    1008.22     1.15    36.10  -0.0138   0   Good 
22313036 EN029_r02c08_Dep01Ch02_F20/0/03/3    84.72     0.63    1119.65     1.15    37.50  -0.0112   0   Good 
22313036 EN030_r02c09_Dep01Ch03_F20/0/04/2    43.79     0.63    1239.72     1.22    38.56  -0.0092   0   Good 
22313036 EN049_r03c06_Dep01Ch04_F00/0/02/1    47.58     0.62    1512.00     1.45    46.27  -0.0025   0   Good 
22313036 EN050_r03c07_Dep01Ch05_F00/0/03/0    86.98     0.64    1056.19     1.16    37.25  -0.0121   0   Good 
22313036 EN051_r03c08_Dep01Ch06_F00/0/03/1    62.70     0.65    1147.17     1.22    37.97  -0.0105   0   Good 
22313036 EN052_r03c09_Dep01Ch07_F00/0/04/0    71.50     0.64    1189.02     1.17    38.02  -0.0101   0   Good 
22313036 EN071_r04c06_Dep01Ch08_F00/0/02/3   110.53     0.59    1314.68     1.26    41.15  -0.0067   0   Good 
22313036 EN072_r04c07_Dep01Ch09_F00/0/03/2    87.19     0.63    1133.99     1.23    39.57  -0.0092   0   Good 
22313036 EN073_r04c08_Dep01Ch10_F00/0/03/3    65.65     0.61    1208.45     1.20    38.71  -0.0093   0   Good 
22313036 EN074_r04c09_Dep01Ch11_F00/0/04/2    65.35     0.64    1133.49     1.21    38.31  -0.0103   0   Good 
22313036 EN093_r05c06_Dep01Ch12_F01/0/02/1    54.73     0.63    1433.65     1.49    45.92  -0.0028   0   Good 
22313036 EN094_r05c07_Dep01Ch13_F01/0/03/0    71.00     0.62     883.19     1.08    33.59  -0.0186   0   Good 
22313036 EN095_r05c08_Dep01Ch14_F01/0/03/1    56.05     0.66     943.54     1.11    34.86  -0.0160   0   Good 
22313036 EN096_r05c09_Dep01Ch15_F01/0/04/0    64.39     0.62    1197.79     1.19    37.78  -0.0102   0   Good 
22313036 EN115_r06c06_Dep01Ch16_F01/0/02/3    74.14     0.65    1365.11     1.37    44.04  -0.0044   0   Good 
22313036 EN116_r06c07_Dep01Ch17_F01/0/03/2    47.09     0.65     952.06     1.12    35.42  -0.0153   0   Good 
22313036 EN117_r06c08_Dep01Ch18_F01/0/03/3    65.75     0.62    1189.97     1.21    38.35  -0.0098   0   Good 
22313036 EN118_r06c09_Dep01Ch19_F01/0/04/2    32.27     0.65    1268.44     1.25    39.84  -0.0080   0   Good 
22313036 EN137_r07c06_Dep01Ch20_F22/0/02/1    62.16     0.65    1294.47     1.24    40.19  -0.0076   0   Good 
22313036 EN138_r07c07_Dep01Ch21_F22/0/03/0    66.61     0.63    1327.38     1.27    40.58  -0.0071   0   Good 
22313036 EN139_r07c08_Dep01Ch22_F22/0/03/1    45.55     0.64    1692.19     1.40    45.03  -0.0029   0   Good 
22313036 EN140_r07c09_Dep01Ch23_F22/0/04/0   110.63     0.65    1308.89     1.25    39.49  -0.0080   0   Good 
22313036 EN159_r08c06_Dep01Ch24_F22/0/02/3    92.70     0.62    1513.85     1.33    43.85  -0.0041   0   Good 
22313036 EN160_r08c07_Dep01Ch25_F22/0/03/2    95.60     0.64    1346.23     1.21    40.95  -0.0067   0   Good 
22313036 EN161_r08c08_Dep01Ch26_F22/0/03/3    97.86     0.65    1640.88     1.43    45.53  -0.0027   0   Good 
22313036 EN162_r08c09_Dep01Ch27_F22/0/04/2    39.73     0.76    1252.94     1.27    40.27  -0.0078   0   Good 
22313036 EN181_r09c06_Dep01Ch28_F05/0/02/1    59.50     0.65    1495.76     1.25    41.16  -0.0059   0   Good 
22313036 EN182_r09c07_Dep01Ch29_F05/0/03/0    79.50     0.66    1612.45     1.42    44.57  -0.0034   0   Good 
