run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23005041 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.36     0.58     253.94     0.31     9.71  -0.1586   0   Good LedOrFeeOff?
23005041 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.52     0.65     247.99     0.30     9.33  -0.1640   0   Good LedOrFeeOff?
23005041 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.78     0.63     283.73     0.33     9.86  -0.1415   0   Good LedOrFeeOff?
23005041 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.79     0.65     308.65     0.33    10.61  -0.1276   0   Good LedOrFeeOff?
23005041 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.66     0.65     245.13     0.29     9.09  -0.1669   0   Good LedOrFeeOff?
23005041 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.34     0.64     274.02     0.30     9.58  -0.1475   0   Good LedOrFeeOff?
23005041 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.60     0.66     265.24     0.31     9.92  -0.1511   0   Good LedOrFeeOff?
23005041 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.01     0.60     287.28     0.31     9.77  -0.1401   0   Good LedOrFeeOff?
23005041 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.79     0.62     243.09     0.29     9.08  -0.1683   0   Good LedOrFeeOff?
23005041 EN068_r04c03_Dep00Ch09_F00/0/01/2    66.50     0.65     290.11     0.32    10.05  -0.1377   0   Good LedOrFeeOff?
23005041 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.11     0.63     333.70     0.33    10.44  -0.1186   0   Good LedOrFeeOff?
23005041 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.03     0.67     288.12     0.32    10.22  -0.1381   0   Good LedOrFeeOff?
23005041 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.38     0.65     306.91     0.31     9.80  -0.1310   0   Good LedOrFeeOff?
23005041 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.86     0.64     221.50     0.29     8.93  -0.1854   0   Good LedOrFeeOff?
23005041 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.76     0.70     257.04     0.31     9.71  -0.1567   0   Good LedOrFeeOff?
23005041 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.54     0.65     288.84     0.32    10.03  -0.1384   0   Good LedOrFeeOff?
23005041 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.37     0.65     297.68     0.34    10.61  -0.1323   0   Good LedOrFeeOff?
23005041 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.87     0.64     232.84     0.29     8.93  -0.1764   0   Good LedOrFeeOff?
23005041 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.80     0.68     223.71     0.28     9.03  -0.1831   0   Good LedOrFeeOff?
23005041 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.23     0.65     303.74     0.32    10.27  -0.1308   0   Good LedOrFeeOff?
23005041 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.27     0.68     234.61     0.30     9.60  -0.1722   0   Good LedOrFeeOff?
23005041 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.52     0.64     181.02     0.27     8.74  -0.2280   0   Good LedOrFeeOff?
23005041 EN135_r07c04_Dep00Ch22_F22/0/01/1    58.23     0.66     209.05     0.27     8.72  -0.1975   0   Good LedOrFeeOff?
23005041 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.34     0.64     246.21     0.29     9.30  -0.1653   0   Good LedOrFeeOff?
23005041 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.41     0.64     190.37     0.27     8.53  -0.2178   0   Good LedOrFeeOff?
23005041 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.87     0.65     176.11     0.27     8.18  -0.2375   0   Good LedOrFeeOff?
23005041 EN157_r08c04_Dep00Ch26_F22/0/01/3    57.72     0.64     194.96     0.25     8.27  -0.2141   0   Good LedOrFeeOff?
