run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22331038 EN023_r02c02_Dep00Ch00_F20/0/00/3    51.24     0.66    1263.24     1.25    41.14  -0.0070   0   Good 
22331038 EN024_r02c03_Dep00Ch01_F20/0/01/2    32.32     0.63    1220.34     1.27    41.22  -0.0072   0   Good 
22331038 EN025_r02c04_Dep00Ch02_F20/0/01/3    52.57     0.65    1386.73     1.35    42.27  -0.0056   0   Good 
22331038 EN026_r02c05_Dep00Ch03_F20/0/02/2    38.74     0.66    1515.96     1.38    46.60  -0.0022   0   Good 
22331038 EN045_r03c02_Dep00Ch04_F00/0/00/1    86.96     0.66    1223.53     1.25    40.33  -0.0079   0   Good 
22331038 EN046_r03c03_Dep00Ch05_F00/0/01/0    46.43     0.64    1375.90     1.31    41.99  -0.0058   0   Good 
22331038 EN047_r03c04_Dep00Ch06_F00/0/01/1    52.64     0.67    1355.47     1.39    43.16  -0.0050   0   Good 
22331038 EN048_r03c05_Dep00Ch07_F00/0/02/0    62.16     0.65    1426.65     1.29    41.94  -0.0057   0   Good 
22331038 EN067_r04c02_Dep00Ch08_F00/0/00/3    78.35     0.58    1230.79     1.24    39.91  -0.0082   0   Good 
22331038 EN068_r04c03_Dep00Ch09_F00/0/01/2    59.99     0.65    1451.33     1.37    43.73  -0.0043   0   Good 
22331038 EN069_r04c04_Dep00Ch10_F00/0/01/3    49.32     0.65    1670.40     1.53    48.62  -0.0008   0   Good 
22331038 EN070_r04c05_Dep00Ch11_F00/0/02/2    77.77     0.65    1434.52     1.37    43.14  -0.0048   0   Good 
22331038 EN089_r05c02_Dep00Ch12_F01/0/00/1    53.36     0.65    1545.74     1.41    45.34  -0.0030   0   Good 
22331038 EN090_r05c03_Dep00Ch13_F01/0/01/0    49.40     0.65    1112.34     1.17    37.83  -0.0109   0   Good 
22331038 EN091_r05c04_Dep00Ch14_F01/0/01/1    54.48     0.68    1285.10     1.25    40.49  -0.0074   0   Good 
22331038 EN092_r05c05_Dep00Ch15_F01/0/02/0    49.89     0.66    1437.71     1.40    44.62  -0.0037   0   Good 
22331038 EN111_r06c02_Dep00Ch16_F01/0/00/3    77.47     0.65    1493.29     1.48    48.10  -0.0013   0   Good 
22331038 EN112_r06c03_Dep00Ch17_F01/0/01/2    44.94     0.64    1174.72     1.26    39.71  -0.0088   0   Good 
22331038 EN113_r06c04_Dep00Ch18_F01/0/01/3    72.29     0.65    1123.24     1.25    39.16  -0.0097   0   Good 
22331038 EN114_r06c05_Dep00Ch19_F01/0/02/2    41.11     0.69    1505.10     1.37    44.59  -0.0036   0   Good 
22331038 EN133_r07c02_Dep00Ch20_F22/0/00/1    44.53     0.66    1194.07     1.23    39.06  -0.0092   0   Good 
22331038 EN134_r07c03_Dep00Ch21_F22/0/01/0    71.30     0.66     925.85     1.05    32.99  -0.0184   0   Good 
22331038 EN135_r07c04_Dep00Ch22_F22/0/01/1    52.40     0.67    1053.14     1.12    36.42  -0.0129   0   Good 
22331038 EN136_r07c05_Dep00Ch23_F22/0/02/0    44.46     0.65    1229.87     1.22    39.22  -0.0088   0   Good 
22331038 EN155_r08c02_Dep00Ch24_F22/0/00/3    61.46     0.64     969.86     1.11    34.97  -0.0155   0   Good 
22331038 EN156_r08c03_Dep00Ch25_F22/0/01/2    54.56     0.64     901.02     1.05    33.51  -0.0183   0   Good 
