run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22337037 EN023_r02c02_Dep00Ch00_F20/0/00/3    55.39     0.63     482.14     0.50    16.61  -0.0692   0   Good 
22337037 EN024_r02c03_Dep00Ch01_F20/0/01/2    36.22     0.63     467.88     0.51    16.23  -0.0722   0   Good 
22337037 EN025_r02c04_Dep00Ch02_F20/0/01/3    57.04     0.66     533.23     0.52    16.78  -0.0623   0   Good 
22337037 EN026_r02c05_Dep00Ch03_F20/0/02/2    42.52     0.65     582.66     0.55    18.27  -0.0545   0   Good 
22337037 EN045_r03c02_Dep00Ch04_F00/0/00/1    90.76     0.63     468.51     0.47    15.26  -0.0741   0   Good 
22337037 EN046_r03c03_Dep00Ch05_F00/0/01/0    49.73     0.63     523.29     0.51    16.50  -0.0640   0   Good 
22337037 EN047_r03c04_Dep00Ch06_F00/0/01/1    58.93     0.62     510.79     0.51    16.34  -0.0659   0   Good 
22337037 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.49     0.61     545.51     0.53    17.04  -0.0604   0   Good 
22337037 EN067_r04c02_Dep00Ch08_F00/0/00/3    85.45     0.63     466.57     0.49    15.69  -0.0735   0   Good 
22337037 EN068_r04c03_Dep00Ch09_F00/0/01/2    63.81     0.63     555.13     0.54    16.97  -0.0595   0   Good 
22337037 EN069_r04c04_Dep00Ch10_F00/0/01/3    52.83     0.64     637.67     0.58    18.68  -0.0491   0   Good 
22337037 EN070_r04c05_Dep00Ch11_F00/0/02/2    81.50     0.64     550.62     0.55    17.35  -0.0593   0   Good 
22337037 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.27     0.63     589.57     0.59    18.65  -0.0532   0   Good 
22337037 EN090_r05c03_Dep00Ch13_F01/0/01/0    52.76     0.63     425.22     0.48    15.29  -0.0816   0   Good 
22337037 EN091_r05c04_Dep00Ch14_F01/0/01/1    58.84     0.66     490.94     0.49    15.95  -0.0694   0   Good 
22337037 EN092_r05c05_Dep00Ch15_F01/0/02/0    53.87     0.64     548.95     0.54    17.13  -0.0599   0   Good 
22337037 EN111_r06c02_Dep00Ch16_F01/0/00/3    81.70     0.64     570.41     0.55    17.71  -0.0566   0   Good 
22337037 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.33     0.63     447.57     0.51    16.56  -0.0747   0   Good 
22337037 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.49     0.66     429.74     0.48    15.31  -0.0807   0   Good 
22337037 EN114_r06c05_Dep00Ch19_F01/0/02/2    44.74     0.62     577.17     0.55    17.96  -0.0555   0   Good 
22337037 EN133_r07c02_Dep00Ch20_F22/0/00/1    48.36     0.63     457.53     0.49    15.91  -0.0745   0   Good 
22337037 EN134_r07c03_Dep00Ch21_F22/0/01/0    75.84     0.64     351.29     0.43    13.59  -0.1036   0   Good 
22337037 EN135_r07c04_Dep00Ch22_F22/0/01/1    55.81     0.64     401.37     0.46    14.66  -0.0880   0   Good 
22337037 EN136_r07c05_Dep00Ch23_F22/0/02/0    48.55     0.65     471.05     0.49    15.52  -0.0732   0   Good 
22337037 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.20     0.63     371.46     0.42    13.48  -0.0983   0   Good 
22337037 EN156_r08c03_Dep00Ch25_F22/0/01/2    57.69     0.63     341.58     0.43    13.79  -0.1060   0   Good 
22337037 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.28     0.64     377.14     0.44    14.11  -0.0952   0   Good 
22337037 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.16     0.65     493.34     0.49    16.08  -0.0688   0   Good 
22337037 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.14     0.63     319.38     0.40    12.79  -0.1165   0   Good 
