run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22361004 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.05     0.61     233.29     0.31     9.81  -0.1723   0   Good 
22361004 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.60     0.67     227.93     0.29     9.07  -0.1796   0   Good 
22361004 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.62     0.64     261.50     0.30     9.47  -0.1550   0   Good 
22361004 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.93     0.67     284.95     0.32    10.27  -0.1394   0   Good 
22361004 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.56     0.65     226.65     0.29     9.14  -0.1803   0   Good 
22361004 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.31     0.65     253.25     0.31     9.72  -0.1590   0   Good 
22361004 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.27     0.68     245.34     0.30     9.48  -0.1652   0   Good 
22361004 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.94     0.62     263.62     0.31    10.07  -0.1515   0   Good 
22361004 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.80     0.65     223.92     0.29     9.42  -0.1812   0   Good 
22361004 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.56     0.67     268.31     0.30     9.61  -0.1505   0   Good 
22361004 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.65     0.65     307.02     0.31    10.23  -0.1295   0   Good 
22361004 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.42     0.67     266.20     0.31     9.60  -0.1518   0   Good 
22361004 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.05     0.66     285.41     0.32    10.34  -0.1390   0   Good 
22361004 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.01     0.68     205.83     0.29     9.20  -0.1982   0   Good 
22361004 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.25     0.72     238.80     0.28     8.89  -0.1722   0   Good 
