run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23014055 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.38     0.58    1016.07     0.74    21.80  -0.0278   0   Good 
23014055 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.37     0.64     997.34     0.75    21.65  -0.0284   0   Good 
23014055 EN025_r02c04_Dep00Ch02_F20/0/01/3    59.17     0.64    1132.01     0.83    23.59  -0.0233   0   Good 
23014055 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.35     0.65    1232.21     0.89    23.75  -0.0213   0   Good 
23014055 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.72     0.64     968.96     0.83    22.43  -0.0285   0   Good 
23014055 EN046_r03c03_Dep00Ch05_F00/0/01/0    52.54     0.63    1083.33     0.76    21.22  -0.0266   0   Good 
23014055 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.23     0.66    1045.20     0.79    22.56  -0.0262   0   Good 
23014055 EN048_r03c05_Dep00Ch07_F00/0/02/0    66.95     0.59    1126.13     0.84    23.83  -0.0232   0   Good 
23014055 EN067_r04c02_Dep00Ch08_F00/0/00/3    88.37     0.63     966.69     0.79    21.65  -0.0293   0   Good 
23014055 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.97     0.65    1143.72     0.90    23.76  -0.0229   0   Good 
23014055 EN069_r04c04_Dep00Ch10_F00/0/01/3    55.30     0.63    1308.27     0.95    26.28  -0.0181   0   Good 
23014055 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.81     0.66    1126.99     0.94    24.61  -0.0225   0   Good 
23014055 EN089_r05c02_Dep00Ch12_F01/0/00/1    59.61     0.66    1223.63     0.80    25.16  -0.0203   0   Good 
23014055 EN090_r05c03_Dep00Ch13_F01/0/01/0    55.02     0.66     897.50     0.73    21.78  -0.0314   0   Good 
23014055 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.42     0.71    1041.95     0.66    20.15  -0.0286   0   Good 
23014055 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.48     0.63    1133.80     0.74    23.06  -0.0238   0   Good 
23014055 EN111_r06c02_Dep00Ch16_F01/0/00/3    83.47     0.65    1175.94     0.97    26.72  -0.0198   0   Good 
23014055 EN112_r06c03_Dep00Ch17_F01/0/01/2    50.67     0.63     942.62     0.83    21.95  -0.0298   0   Good 
23014055 EN113_r06c04_Dep00Ch18_F01/0/01/3    77.84     0.67     905.67     0.67    20.30  -0.0328   0   Good 
23014055 EN114_r06c05_Dep00Ch19_F01/0/02/2    46.23     0.63    1190.55     0.81    24.46  -0.0215   0   Good 
23014055 EN133_r07c02_Dep00Ch20_F22/0/00/1    50.32     0.65     941.75     0.85    22.71  -0.0290   0   Good 
23014055 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.31     0.64     733.91     0.57    17.56  -0.0442   0   Good 
23014055 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.41     0.66     839.20     0.66    19.06  -0.0369   0   Good 
23014055 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.16     0.64     974.57     0.75    22.23  -0.0285   0   Good 
23014055 EN155_r08c02_Dep00Ch24_F22/0/00/3    67.01     0.64     768.04     0.68    18.94  -0.0404   0   Good 
