run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23006021 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.37     0.58    1032.65     0.76    21.80  -0.0273   0   Good 
23006021 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.97     0.65    1013.18     0.76    21.79  -0.0278   0   Good 
23006021 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.55     0.63    1149.89     0.85    22.98  -0.0235   0   Good 
23006021 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.55     0.64    1247.47     0.84    24.62  -0.0203   0   Good 
23006021 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.27     0.63     991.70     0.69    21.47  -0.0288   0   Good 
23006021 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.31     0.62    1109.23     0.79    22.58  -0.0247   0   Good 
23006021 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.01     0.66    1065.88     0.76    22.13  -0.0261   0   Good 
23006021 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.94     0.59    1147.03     0.87    24.36  -0.0224   0   Good 
23006021 EN067_r04c02_Dep00Ch08_F00/0/00/3    83.59     0.62     990.49     0.73    21.55  -0.0287   0   Good 
23006021 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.97     0.64    1170.98     0.84    24.10  -0.0221   0   Good 
23006021 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.82     0.63    1336.54     0.93    26.49  -0.0176   0   Good 
23006021 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.03     0.66    1149.26     0.87    24.68  -0.0220   0   Good 
23006021 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.93     0.65    1254.63     0.90    25.02  -0.0199   0   Good 
23006021 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.73     0.66     917.34     0.74    21.82  -0.0307   0   Good 
23006021 EN091_r05c04_Dep00Ch14_F01/0/01/1    59.80     0.69    1065.09     0.76    21.88  -0.0264   0   Good 
23006021 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.09     0.62    1159.08     0.83    24.24  -0.0222   0   Good 
23006021 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.38     0.64    1208.08     0.94    27.00  -0.0190   0   Good 
23006021 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.13     0.63     965.94     0.72    21.71  -0.0293   0   Good 
23006021 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.73     0.67     926.85     0.69    20.51  -0.0318   0   Good 
23006021 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.71     0.60    1213.06     0.92    24.08  -0.0214   0   Good 
