run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
23057024 EN023_r02c02_Dep00Ch00_F20/0/00/3    59.23     0.63     920.89     0.69    20.48  -0.0321   0   Good 
23057024 EN024_r02c03_Dep00Ch01_F20/0/01/2    40.07     0.64     908.61     0.71    20.72  -0.0322   0   Good 
23057024 EN025_r02c04_Dep00Ch02_F20/0/01/3    60.69     0.67    1035.19     0.88    22.62  -0.0264   0   Good 
23057024 EN026_r02c05_Dep00Ch03_F20/0/02/2    46.44     0.66    1122.68     0.79    22.70  -0.0243   0   Good 
23057024 EN045_r03c02_Dep00Ch04_F00/0/00/1    94.79     0.67     840.06     0.69    20.22  -0.0355   0   Good 
23057024 EN046_r03c03_Dep00Ch05_F00/0/01/0    53.92     0.65     945.07     0.68    19.36  -0.0324   0   Good 
23057024 EN047_r03c04_Dep00Ch06_F00/0/01/1    61.91     0.67     909.34     0.77    21.02  -0.0319   0   Good 
23057024 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.82     0.65    1007.80     0.73    22.01  -0.0278   0   Good 
23057024 EN067_r04c02_Dep00Ch08_F00/0/00/3    91.93     0.65     830.43     0.66    18.85  -0.0375   0   Good 
23057024 EN068_r04c03_Dep00Ch09_F00/0/01/2    67.99     0.66     989.05     0.75    21.68  -0.0286   0   Good 
23057024 EN069_r04c04_Dep00Ch10_F00/0/01/3    57.11     0.66    1137.51     0.91    23.84  -0.0230   0   Good 
23057024 EN070_r04c05_Dep00Ch11_F00/0/02/2    85.70     0.65    1003.74     0.78    22.31  -0.0276   0   Good 
23057024 EN089_r05c02_Dep00Ch12_F01/0/00/1    61.58     0.68    1028.14     0.78    22.07  -0.0272   0   Good 
23057024 EN090_r05c03_Dep00Ch13_F01/0/01/0    56.84     0.67     771.81     0.65    19.10  -0.0400   0   Good 
23057024 EN091_r05c04_Dep00Ch14_F01/0/01/1    62.78     0.66     898.38     0.62    18.89  -0.0346   0   Good 
23057024 EN092_r05c05_Dep00Ch15_F01/0/02/0    57.44     0.67     986.12     0.78    21.72  -0.0287   0   Good 
23057024 EN111_r06c02_Dep00Ch16_F01/0/00/3    85.32     0.67     980.13     0.90    23.46  -0.0271   0   Good 
23057024 EN112_r06c03_Dep00Ch17_F01/0/01/2    52.35     0.67     807.68     0.70    19.92  -0.0372   0   Good 
23057024 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.31     0.66     777.52     0.66    18.46  -0.0406   0   Good 
23057024 EN114_r06c05_Dep00Ch19_F01/0/02/2    48.22     0.67    1028.90     0.90    22.87  -0.0264   0   Good 
23057024 EN133_r07c02_Dep00Ch20_F22/0/00/1    51.70     0.66     723.01     0.69    18.46  -0.0436   0   Good 
23057024 EN134_r07c03_Dep00Ch21_F22/0/01/0    79.25     0.68     582.01     0.50    15.37  -0.0595   0   Good 
23057024 EN135_r07c04_Dep00Ch22_F22/0/01/1    59.28     0.72     667.58     0.53    16.51  -0.0502   0   Good 
23057024 EN136_r07c05_Dep00Ch23_F22/0/02/0    52.10     0.68     797.31     0.63    18.21  -0.0399   0   Good 
23057024 EN155_r08c02_Dep00Ch24_F22/0/00/3    69.14     0.64     587.03     0.53    15.16  -0.0593   0   Good 
23057024 EN156_r08c03_Dep00Ch25_F22/0/01/2    62.42     0.67     561.08     0.47    14.78  -0.0628   0   Good 
23057024 EN157_r08c04_Dep00Ch26_F22/0/01/3    59.54     0.67     625.68     0.52    14.98  -0.0560   0   Good 
23057024 EN158_r08c05_Dep00Ch27_F22/0/02/2    40.89     0.66     844.28     0.59    17.15  -0.0389   0   Good 
23057024 EN177_r09c02_Dep00Ch28_F05/0/00/1    83.42     0.68     443.79     0.41    12.42  -0.0847   0   Good 
23057024 EN178_r09c03_Dep00Ch29_F05/0/01/0    60.92     0.69     615.80     0.49    14.87  -0.0571   0   Good 
23057024 EN179_r09c04_Dep00Ch30_F05/0/01/1    91.02     0.68     760.28     0.57    16.54  -0.0440   0   Good 
23057024 EN180_r09c05_Dep00Ch31_F05/0/02/0    74.07     0.63     817.47     0.58    16.90  -0.0405   0   Good 
23057024 EN027_r02c06_Dep01Ch00_F20/0/02/3    83.55     0.65     865.62     0.82    22.48  -0.0318   0   Good 
23057024 EN028_r02c07_Dep01Ch01_F20/0/03/2    70.46     0.65     721.41     0.67    19.05  -0.0429   0   Good 
23057024 EN029_r02c08_Dep01Ch02_F20/0/03/3    92.41     0.60     820.15     0.69    19.04  -0.0378   0   Good 
23057024 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.35     0.64     940.16     0.73    21.11  -0.0307   0   Good 
23057024 EN049_r03c06_Dep01Ch04_F00/0/02/1    56.18     0.67    1016.75     0.92    24.21  -0.0254   0   Good 
23057024 EN050_r03c07_Dep01Ch05_F00/0/03/0    93.50     0.65     743.12     0.73    20.44  -0.0398   0   Good 
23057024 EN051_r03c08_Dep01Ch06_F00/0/03/1    71.20     0.63     800.38     0.72    20.54  -0.0368   0   Good 
23057024 EN052_r03c09_Dep01Ch07_F00/0/04/0    78.96     0.64     878.61     0.74    20.15  -0.0340   0   Good 
23057024 EN071_r04c06_Dep01Ch08_F00/0/02/3   114.29     0.63     894.50     0.82    21.18  -0.0322   0   Good 
23057024 EN072_r04c07_Dep01Ch09_F00/0/03/2    94.48     0.64     797.75     0.75    20.02  -0.0376   0   Good 
23057024 EN073_r04c08_Dep01Ch10_F00/0/03/3    73.14     0.63     850.48     0.77    20.55  -0.0346   0   Good 
23057024 EN074_r04c09_Dep01Ch11_F00/0/04/2    73.27     0.64     832.69     0.73    20.11  -0.0359   0   Good 
23057024 EN093_r05c06_Dep01Ch12_F01/0/02/1    62.52     0.63     921.87     0.91    23.59  -0.0286   0   Good 
23057024 EN094_r05c07_Dep01Ch13_F01/0/03/0    79.35     0.66     594.14     0.62    17.11  -0.0554   0   Good 
23057024 EN095_r05c08_Dep01Ch14_F01/0/03/1    64.34     0.69     655.56     0.58    16.93  -0.0504   0   Good 
23057024 EN096_r05c09_Dep01Ch15_F01/0/04/0    73.24     0.62     867.30     0.65    19.87  -0.0347   0   Good 
23057024 EN115_r06c06_Dep01Ch16_F01/0/02/3    80.73     0.69     890.47     0.72    21.07  -0.0325   0   Good 
23057024 EN116_r06c07_Dep01Ch17_F01/0/03/2    55.21     0.66     646.05     0.63    17.52  -0.0503   0   Good 
23057024 EN117_r06c08_Dep01Ch18_F01/0/03/3    76.63     0.65     816.80     0.80    21.08  -0.0354   0   Good 
23057024 EN118_r06c09_Dep01Ch19_F01/0/04/2    40.05     0.66     927.70     0.87    22.08  -0.0301   0   Good 
23057024 EN137_r07c06_Dep01Ch20_F22/0/02/1    70.79     0.66     803.27     0.70    19.37  -0.0381   0   Good 
23057024 EN138_r07c07_Dep01Ch21_F22/0/03/0    74.03     0.66     903.18     0.69    20.31  -0.0329   0   Good 
23057024 EN139_r07c08_Dep01Ch22_F22/0/03/1    53.83     0.64    1152.10     0.87    23.92  -0.0226   0   Good 
23057024 EN140_r07c09_Dep01Ch23_F22/0/04/0   118.82     0.66     933.26     0.79    22.58  -0.0294   0   Good 
23057024 EN159_r08c06_Dep01Ch24_F22/0/02/3    99.02     0.66     939.95     0.68    19.45  -0.0325   0   Good 
23057024 EN160_r08c07_Dep01Ch25_F22/0/03/2   103.26     0.65     903.86     0.63    18.87  -0.0344   0   Good 
23057024 EN161_r08c08_Dep01Ch26_F22/0/03/3   105.56     0.65    1116.32     0.74    22.22  -0.0249   0   Good 
23057024 EN162_r08c09_Dep01Ch27_F22/0/04/2    47.30     0.78     898.95     0.75    20.21  -0.0331   0   Good 
23057024 EN181_r09c06_Dep01Ch28_F05/0/02/1    69.72     0.65     959.79     0.70    20.35  -0.0309   0   Good 
23057024 EN182_r09c07_Dep01Ch29_F05/0/03/0    89.21     0.69    1047.35     0.69    20.04  -0.0286   0   Good 
23057024 EN183_r09c08_Dep01Ch30_F05/0/03/1    77.61     0.67    1098.21     0.75    20.81  -0.0266   0   Good 
23057024 EN184_r09c09_Dep01Ch31_F05/0/04/0    37.85     0.69     921.14     0.69    20.53  -0.0320   0   Good 
23057024 EN031_r02c10_Dep02Ch00_F20/0/04/3    89.23     0.64     831.36     0.70    20.12  -0.0359   0   Good 
23057024 EN032_r02c11_Dep02Ch01_F20/0/05/2    25.36     0.64     696.55     0.52    15.95  -0.0489   0   Good 
23057024 EN033_r02c12_Dep02Ch02_F20/0/05/3   102.75     0.63     660.74     0.47    14.04  -0.0544   0   Good 
23057024 EN034_r02c13_Dep02Ch03_F20/0/06/2    99.73     0.64     654.10     0.47    14.98  -0.0535   0   Good 
23057024 EN053_r03c10_Dep02Ch04_F00/0/04/1    73.81     0.65     803.99     0.62    18.82  -0.0388   0   Good 
23057024 EN054_r03c11_Dep02Ch05_F00/0/05/0    65.32     0.63     772.40     0.65    17.78  -0.0417   0   Good 
23057024 EN055_r03c12_Dep02Ch06_F00/0/05/1    73.29     0.63     710.87     0.49    15.10  -0.0491   0   Good 
23057024 EN056_r03c13_Dep02Ch07_F00/0/06/0    91.88     0.63    1145.99     0.69    21.20  -0.0251   0   Good 
23057024 EN075_r04c10_Dep02Ch08_F00/0/04/3    80.51     0.62     901.61     0.65    19.30  -0.0340   0   Good 
23057024 EN076_r04c11_Dep02Ch09_F00/0/05/2    49.13     0.63     728.46     0.48    15.52  -0.0473   0   Good 
23057024 EN077_r04c12_Dep02Ch10_F00/0/05/3    54.28     0.63     849.86     0.60    17.48  -0.0383   0   Good 
23057024 EN078_r04c13_Dep02Ch11_F00/0/06/2    35.96     0.66     923.89     0.69    19.26  -0.0333   0   Good 
23057024 EN097_r05c10_Dep02Ch12_F01/0/04/1    50.65     0.64     754.58     0.65    18.51  -0.0417   0   Good 
23057024 EN098_r05c11_Dep02Ch13_F01/0/05/0    65.50     0.65     714.86     0.54    16.65  -0.0467   0   Good 
23057024 EN099_r05c12_Dep02Ch14_F01/0/05/1    57.19     0.65     656.23     0.53    15.43  -0.0527   0   Good 
23057024 EN100_r05c13_Dep02Ch15_F01/0/06/0    82.07     0.63     828.09     0.58    17.28  -0.0395   0   Good 
