run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22354046 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.23     0.59      74.52     0.27     7.82  -0.5660   4   Led 
22354046 EN024_r02c03_Dep00Ch01_F20/0/01/2    38.52     0.65      74.87     0.26     8.01  -0.5608   4   Led 
22354046 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.20     0.62     102.12     0.26     8.25  -0.4088   0   Good 
22354046 EN026_r02c05_Dep00Ch03_F20/0/02/2    44.24     0.66     119.32     0.29     9.24  -0.3416   0   Good 
22354046 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.54     0.64     121.19     0.29     8.84  -0.3397   0   Good 
22354046 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.84     0.64     131.11     0.30     9.53  -0.3087   0   Good 
22354046 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.80     0.65     125.44     0.29     9.27  -0.3247   0   Good 
22354046 EN048_r03c05_Dep00Ch07_F00/0/02/0    65.88     0.61     130.40     0.30     9.18  -0.3131   0   Good 
22354046 EN067_r04c02_Dep00Ch08_F00/0/00/3    87.23     0.61     140.63     0.30     9.40  -0.2887   0   Good 
22354046 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.94     0.65     164.32     0.31     9.76  -0.2449   0   Good 
22354046 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.50     0.64     189.97     0.33    10.75  -0.2066   0   Good 
22354046 EN070_r04c05_Dep00Ch11_F00/0/02/2    83.13     0.67     150.23     0.30     9.66  -0.2685   0   Good 
22354046 EN089_r05c02_Dep00Ch12_F01/0/00/1    57.79     0.66     234.07     0.36    11.41  -0.1649   0   Good 
22354046 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.81     0.66     165.45     0.32    10.22  -0.2404   0   Good 
22354046 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.22     0.69     187.48     0.33    10.28  -0.2118   0   Good 
22354046 EN092_r05c05_Dep00Ch15_F01/0/02/0    54.79     0.62     203.79     0.32    10.09  -0.1958   0   Good 
22354046 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.65     0.63     295.84     0.40    12.66  -0.1262   0   Good 
22354046 EN112_r06c03_Dep00Ch17_F01/0/01/2    49.57     0.64     223.54     0.36    11.41  -0.1727   0   Good 
22354046 EN113_r06c04_Dep00Ch18_F01/0/01/3    78.55     0.65     207.59     0.36    11.38  -0.1860   0   Good 
22354046 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.35     0.59     263.97     0.37    11.94  -0.1442   0   Good 
22354046 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.39     0.68     290.17     0.41    12.85  -0.1280   0   Good 
22354046 EN134_r07c03_Dep00Ch21_F22/0/01/0    77.01     0.64     216.82     0.35    10.84  -0.1806   0   Good 
22354046 EN135_r07c04_Dep00Ch22_F22/0/01/1    57.45     0.65     234.34     0.36    11.43  -0.1646   0   Good 
22354046 EN136_r07c05_Dep00Ch23_F22/0/02/0    50.19     0.64     263.57     0.38    11.65  -0.1455   0   Good 
22354046 EN155_r08c02_Dep00Ch24_F22/0/00/3    65.84     0.65     247.12     0.35    11.12  -0.1573   0   Good 
22354046 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.34     0.64     227.42     0.37    11.33  -0.1700   0   Good 
22354046 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.52     0.65     254.47     0.36    11.70  -0.1505   0   Good 
22354046 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.60     0.66     334.71     0.42    13.30  -0.1096   0   Good 
22354046 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.71     0.65     261.45     0.37    11.88  -0.1458   0   Good 
22354046 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.74     0.66     312.46     0.39    12.46  -0.1202   0   Good 
22354046 EN179_r09c04_Dep00Ch30_F05/0/01/1    87.53     0.65     360.90     0.42    13.42  -0.1014   0   Good 
22354046 EN180_r09c05_Dep00Ch31_F05/0/02/0    72.16     0.65     359.67     0.43    13.34  -0.1019   0   Good 
22354046 EN027_r02c06_Dep01Ch00_F20/0/02/3    80.41     0.64      99.84     0.28     8.78  -0.4129   4   Led 
22354046 EN028_r02c07_Dep01Ch01_F20/0/03/2    67.76     0.61      83.69     0.25     8.16  -0.4999   4   Led 
22354046 EN029_r02c08_Dep01Ch02_F20/0/03/3    89.88     0.63      95.46     0.26     8.35  -0.4363   4   Led 
