run      name                                   ped   pedrms        led   lederr   ledrms  rms/led   flags
22363035 EN023_r02c02_Dep00Ch00_F20/0/00/3    57.08     0.60     234.56     0.30     9.14  -0.1742   0   Good 
22363035 EN024_r02c03_Dep00Ch01_F20/0/01/2    37.44     0.65     228.76     0.31     9.73  -0.1760   0   Good 
22363035 EN025_r02c04_Dep00Ch02_F20/0/01/3    58.40     0.62     262.63     0.32     9.94  -0.1525   0   Good 
22363035 EN026_r02c05_Dep00Ch03_F20/0/02/2    43.90     0.65     285.49     0.31     9.99  -0.1402   0   Good 
22363035 EN045_r03c02_Dep00Ch04_F00/0/00/1    92.06     0.62     228.34     0.28     8.75  -0.1807   0   Good 
22363035 EN046_r03c03_Dep00Ch05_F00/0/01/0    51.67     0.62     254.29     0.30     9.45  -0.1595   0   Good 
22363035 EN047_r03c04_Dep00Ch06_F00/0/01/1    59.40     0.65     246.84     0.32    10.08  -0.1617   0   Good 
22363035 EN048_r03c05_Dep00Ch07_F00/0/02/0    67.13     0.57     266.11     0.30     9.58  -0.1519   0   Good 
22363035 EN067_r04c02_Dep00Ch08_F00/0/00/3    89.40     0.62     225.53     0.30     9.35  -0.1802   0   Good 
22363035 EN068_r04c03_Dep00Ch09_F00/0/01/2    65.25     0.64     268.95     0.32    10.34  -0.1474   0   Good 
22363035 EN069_r04c04_Dep00Ch10_F00/0/01/3    54.93     0.63     309.38     0.32    10.24  -0.1285   0   Good 
22363035 EN070_r04c05_Dep00Ch11_F00/0/02/2    82.73     0.66     265.50     0.31     9.71  -0.1518   0   Good 
22363035 EN089_r05c02_Dep00Ch12_F01/0/00/1    58.46     0.65     286.38     0.33    10.46  -0.1381   0   Good 
22363035 EN090_r05c03_Dep00Ch13_F01/0/01/0    54.05     0.64     204.99     0.28     8.97  -0.2002   0   Good 
22363035 EN091_r05c04_Dep00Ch14_F01/0/01/1    60.13     0.66     239.41     0.29     9.33  -0.1699   0   Good 
22363035 EN092_r05c05_Dep00Ch15_F01/0/02/0    55.01     0.63     268.04     0.30     9.65  -0.1505   0   Good 
22363035 EN111_r06c02_Dep00Ch16_F01/0/00/3    82.35     0.61     276.38     0.33    10.38  -0.1434   0   Good 
22363035 EN112_r06c03_Dep00Ch17_F01/0/01/2    48.86     0.63     215.71     0.28     8.74  -0.1913   0   Good 
22363035 EN113_r06c04_Dep00Ch18_F01/0/01/3    76.01     0.65     207.75     0.28     9.16  -0.1966   0   Good 
22363035 EN114_r06c05_Dep00Ch19_F01/0/02/2    45.49     0.57     281.04     0.32    10.12  -0.1419   0   Good 
22363035 EN133_r07c02_Dep00Ch20_F22/0/00/1    49.20     0.67     219.35     0.28     8.77  -0.1880   0   Good 
22363035 EN134_r07c03_Dep00Ch21_F22/0/01/0    76.81     0.62     168.15     0.26     8.56  -0.2464   0   Good 
22363035 EN135_r07c04_Dep00Ch22_F22/0/01/1    56.83     0.63     193.20     0.27     8.77  -0.2134   0   Good 
22363035 EN136_r07c05_Dep00Ch23_F22/0/02/0    49.21     0.66     229.77     0.28     8.97  -0.1786   0   Good 
22363035 EN155_r08c02_Dep00Ch24_F22/0/00/3    66.57     0.62     178.14     0.27     8.49  -0.2330   0   Good 
22363035 EN156_r08c03_Dep00Ch25_F22/0/01/2    59.28     0.64     164.45     0.26     8.04  -0.2552   0   Good 
22363035 EN157_r08c04_Dep00Ch26_F22/0/01/3    56.24     0.63     182.48     0.27     8.55  -0.2271   0   Good 
22363035 EN158_r08c05_Dep00Ch27_F22/0/02/2    37.50     0.64     240.05     0.29     9.08  -0.1705   0   Good 
22363035 EN177_r09c02_Dep00Ch28_F05/0/00/1    80.46     0.64     153.53     0.24     7.96  -0.2738   0   Good 
22363035 EN178_r09c03_Dep00Ch29_F05/0/01/0    57.27     0.65     185.64     0.28     8.77  -0.2221   0   Good 
22363035 EN179_r09c04_Dep00Ch30_F05/0/01/1    89.16     0.63     226.46     0.28     8.87  -0.1816   0   Good 
22363035 EN180_r09c05_Dep00Ch31_F05/0/02/0    71.66     0.67     227.94     0.29     8.84  -0.1806   0   Good 
22363035 EN027_r02c06_Dep01Ch00_F20/0/02/3    81.53     0.67     221.71     0.31     9.53  -0.1825   0   Good 
22363035 EN028_r02c07_Dep01Ch01_F20/0/03/2    68.30     0.64     181.85     0.25     8.21  -0.2298   0   Good 
22363035 EN029_r02c08_Dep01Ch02_F20/0/03/3    90.03     0.64     205.38     0.27     8.67  -0.2012   0   Good 
22363035 EN030_r02c09_Dep01Ch03_F20/0/04/2    49.64     0.64     225.41     0.28     9.03  -0.1818   0   Good 
22363035 EN049_r03c06_Dep01Ch04_F00/0/02/1    49.82     0.64     271.15     0.32    10.03  -0.1474   0   Good 
22363035 EN050_r03c07_Dep01Ch05_F00/0/03/0    91.98     0.60     190.86     0.28     8.69  -0.2164   0   Good 
22363035 EN051_r03c08_Dep01Ch06_F00/0/03/1    69.72     0.61     202.45     0.28     8.83  -0.2034   0   Good 
22363035 EN052_r03c09_Dep01Ch07_F00/0/04/0    76.68     0.63     220.18     0.31     9.76  -0.1828   0   Good 
22363035 EN071_r04c06_Dep01Ch08_F00/0/02/3   113.75     0.62     237.60     0.28     8.85  -0.1732   0   Good 
22363035 EN072_r04c07_Dep01Ch09_F00/0/03/2    92.19     0.62     205.41     0.29     9.17  -0.1988   0   Good 
22363035 EN073_r04c08_Dep01Ch10_F00/0/03/3    71.00     0.63     217.35     0.29     9.17  -0.1879   0   Good 
22363035 EN074_r04c09_Dep01Ch11_F00/0/04/2    67.93     0.64     208.14     0.30     9.48  -0.1947   0   Good 
22363035 EN093_r05c06_Dep01Ch12_F01/0/02/1    59.87     0.63     253.93     0.33    10.43  -0.1558   0   Good 
22363035 EN094_r05c07_Dep01Ch13_F01/0/03/0    76.12     0.62     156.57     0.26     8.19  -0.2670   0   Good 
22363035 EN095_r05c08_Dep01Ch14_F01/0/03/1    61.70     0.66     170.85     0.26     8.24  -0.2444   0   Good 
22363035 EN096_r05c09_Dep01Ch15_F01/0/04/0    71.41     0.63     214.90     0.28     8.94  -0.1911   0   Good 
22363035 EN115_r06c06_Dep01Ch16_F01/0/02/3    78.61     0.65     244.09     0.32     9.99  -0.1639   0   Good 
22363035 EN116_r06c07_Dep01Ch17_F01/0/03/2    52.58     0.65     170.12     0.26     8.37  -0.2447   0   Good 
22363035 EN117_r06c08_Dep01Ch18_F01/0/03/3    71.60     0.64     214.91     0.30     9.21  -0.1898   0   Good 
22363035 EN118_r06c09_Dep01Ch19_F01/0/04/2    37.47     0.66     229.60     0.31     9.62  -0.1759   0   Good 
22363035 EN137_r07c06_Dep01Ch20_F22/0/02/1    67.81     0.63     231.43     0.30     9.16  -0.1764   0   Good 
22363035 EN138_r07c07_Dep01Ch21_F22/0/03/0    72.18     0.56     241.29     0.28     8.89  -0.1704   0   Good 
22363035 EN139_r07c08_Dep01Ch22_F22/0/03/1    51.27     0.63     309.81     0.33    10.15  -0.1286   0   Good 
22363035 EN140_r07c09_Dep01Ch23_F22/0/04/0   116.39     0.63     237.01     0.29     9.30  -0.1717   0   Good 
22363035 EN159_r08c06_Dep01Ch24_F22/0/02/3    95.71     0.62     270.84     0.30     9.54  -0.1494   0   Good 
22363035 EN160_r08c07_Dep01Ch25_F22/0/03/2   100.30     0.67     244.05     0.29     9.26  -0.1669   0   Good 
22363035 EN161_r08c08_Dep01Ch26_F22/0/03/3   103.01     0.62     299.22     0.30     9.71  -0.1346   0   Good 
22363035 EN162_r08c09_Dep01Ch27_F22/0/04/2    45.52     0.76     227.72     0.30     9.35  -0.1785   0   Good 
